ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000164,1007-0020,SPR,E379M,VC-150 F,Dulas,7628,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000165,1007-0021,CREK,E391M,RCW 50 EK,Dometic,9401267,EK,NH3,,,,,70,24,,,,2.4,0,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,8
R-000039,1008-0000,ILR,E003007,MK304,Vestfrost,20011902035,E,R134A,,,,,218,105,,,,0,0,2004,,3,3,,,,0,,,,-1,0,0,0,0,,,0,-1,0,0,,
R-000040,1008-0000,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,0041926,E,Unknown,,,,,170,55,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000041,1008-0000,IFAC,E003004,TFW 800,Dometic,2215042,E,R134A,,,,,0,0,,,,247,0,2003,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000042,1008-0001,CREG,E388M,RCW 50 EG,Dometic,2212048,EG,NH3,,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,-1,0,1
R-000043,1008-0002,UREG,E384M,V 170 GE,Sibir,61000089,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,26
R-000044,1008-0003,ILR,E003007,MK304,Vestfrost,20011901993,E,R134A,,,,,218,105,,,,0,0,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,2
R-000045,1008-0004,IFEK,E3102M,GR 265 EK,Zero,3281,EK,NH3,,,,,0,0,,,,215,16,2002,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000046,1008-0005,CREG,E388M,RCW 50 EG,Dometic,9420767,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000047,1008-0005,CFAC,E397M,MF 214,Vestfrost,327A50040,E,R134a,,,,,0,0,,,,213,192,2011,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000048,1008-0006,SPR,E379M,VC-150 F,Dulas,328A50043,S,R134a,,,,,127,85,,,,63,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000049,1008-0007,CREG,E388M,RCW 50 EG,Dometic,9420813,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000050,1008-0007,SPR,E379M,VC-150 F,Dulas,328A50075,S,R134a,,,,,127,85,,,,63,0,2006,,3,1,,,,0,,,,-1,0,0,0,0,,,0,-1,0,0,,
R-000051,1008-0008,CREG,E388M,RCW 50 EG,Dometic,9460315,EG,NH3,,,,,70,24,,,,0,0,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000052,1008-0009,UREG,E384M,V 170 GE,Sibir,22500089,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000053,1008-0010,CREG,E388M,RCW 50 EG,Dometic,9460312,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000054,1008-0011,CREG,E388M,RCW 50 EG,Dometic,9460316,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,17
R-000055,1008-0011,IFEK,E3102M,GR 265 EK,Zero,3152,EK,NH3,,,,,0,0,,,,215,16,2005,,1,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000056,1008-0012,CREG,E388M,RCW 50 EG,Dometic,9420785,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000057,1008-0013,UREG,E384M,V 170 GE,Sibir,33700004,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,0
R-000058,1008-0013,IFEK,E3102M,GR 265 EK,Zero,19849,EK,NH3,,,,,0,0,,,,215,16,2010,,3,3,,,,0,,,,-1,0,0,0,0,,,0,-1,0,0,,
R-000059,1008-0014,IFEK,E3102M,GR 265 EK,Zero,10832,EK,NH3,,,,,0,0,,,,215,16,1996,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,4
R-000060,1008-0015,UREG,E384M,V 170 GE,Sibir,22500203,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,13,0
R-000061,1008-0016,UREG,E390M,GR 245 G/E,Zero,10831,EG,NH3,,,,,107,18,,,,20,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,5
R-000062,1008-0017,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,950247,E,Unknown,,,,,170,55,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,0
R-000063,1008-0017,CREG,E388M,RCW 50 EG,Dometic,9420750,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000064,1008-0018,ILR,E3111M,TCW 2000 AC,Dometic,9431971,E,R134A,,,,,118,60,,,,42,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000065,1008-0019,UREG,E384M,V 170 GE,Sibir,64800194,EG,NH3,,,,,170,55,,,,47,36,1995,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,12,0
R-000066,1008-0019,SPR,E331M,RCW 42 DC,Dometic,000127,S,R134a,,,,,27,14,,,,0,0,1987,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,,
R-000067,1008-0020,CREG,E388M,RCW 50 EG,Dometic,9460337,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,24
R-000068,1008-0020,IFEK,E3102M,GR 265 EK,Zero,3344,EK,NH3,,,,,0,0,,,,215,16,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000069,1008-0021,CREG,E388M,RCW 50 EG,Dometic,9460310,EG,NH3,,,,,70,24,,,,0,0,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000070,1008-0021,SPR,E331M,RCW 42 DC,Dometic,000108,S,R134a,,,,,27,14,,,,0,0,1989,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000071,1008-0021,IFEK,E3102M,GR 265 EK,Zero,3184,EK,NH3,,,,,0,0,,,,215,16,2002,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000072,1008-0022,UREG,E384M,V 170 GE,Sibir,22500068,EG,NH3,,,,,170,55,,,,47,36,2007,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000073,1008-0023,UREG,E384M,V 170 GE,Sibir,22000051,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000074,1008-0024,UREG,E384M,V 170 GE,Sibir,61000142,EG,NH3,,,,,170,55,,,,47,36,1994,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000075,1008-0024,SPR,E331M,RCW 42 DC,Dometic,000130,S,R134a,,,,,27,14,,,,0,0,1990,,3,2,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000076,1008-0025,CREG,E388M,RCW 50 EG,Dometic,9460307,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000077,1008-0026,CFAC,E397M,MF 214,Vestfrost,328A50078,E,R134a,,,,,0,0,,,,213,192,2005,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000078,1008-0026,UREG,E384M,V 170 GE,Sibir,22400067,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000079,1008-0027,UREG,E384M,V 170 GE,Sibir,22000226,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,6
R-000080,1008-0028,UREG,E384M,V 170 GE,Sibir,22000210,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,3
R-000081,1008-0029,UREG,E384M,V 170 GE,Sibir,61000095,EG,NH3,,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000082,1008-0030,ILR,E3111M,TCW 2000 AC,Dometic,9431967,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000083,1008-0031,UREK,E387M,V 110 EK,Sibir,80200085,EK,NH3,,,,,110,17,,,,15,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,3,0
R-000084,1008-0032,UREK,E385M,V 170 EK,Sibir,22400107,EK,NH3,,,,,170,55,,,,47,36,2008,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000085,1008-0032,CREK,E391M,RCW 50 EK,Dometic,9401293,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,10
R-000086,1008-0033,IFAC,E003004,TFW 800,Dometic,2215050,E,R134A,,,,,0,0,,,,247,0,2004,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000087,1008-0033,CFAC,E999,C320,Defy South Africa,AE98130041,E,Unknown,,,,,0,0,,,,308,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000088,1008-0033,ILR,E003007,MK304,Vestfrost,20011901987,E,R134A,,,,,218,105,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000089,1008-0034,UREK,E385M,V 170 EK,Sibir,50900049,EK,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,20
R-000090,1008-0035,UREG,E384M,V 170 GE,Sibir,22500150,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,15
R-000091,1008-0036,UREK,E385M,V 170 EK,Sibir,950245,EK,NH3,,,,,170,55,,,,47,36,2002,,2,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000092,1008-0036,UREG,E384M,V 170 GE,Sibir,222000171,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000093,1008-0037,UREG,E384M,V 170 GE,Sibir,22500141,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,7,1
R-000094,1008-0037,SPR,E3103M,VC-65 F,Dulas,328A50073,S,R134a,,,,,68,37.5,,,,25,0,2005,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000095,1008-0038,UREG,E384M,V 170 GE,Sibir,22500069,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,1,12
R-000048,1009-0002,SPR,E3109M,PS40,Bright Light Solar,CP001,S,R134a,,,,,35,18,,,,0,24,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000049,1009-0003,SPR,E3109M,PS40,Bright Light Solar,CP002,S,R134a,,,,,35,18,,,,0,24,2008,,2,2,,,,0,,,,0,-1,0,0,0,,,0,-1,0,0,0,0
R-000050,1009-0003,CRAC,E394M,RCW 50 AC,Dometic,9431198,E,R134a,,,,,70,24,,,,9,0,2011,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000051,1009-0004,CREK,E322M,RCW 42 EK,Dometic,2212133,EK,NH3,,,,,40,18.2,,,,1.2,0,2000,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000052,1009-0005,CREK,E322M,RCW 42 EK,Dometic,9401289,EK,NH3,,,,,40,18.2,,,,1.2,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000053,1009-0006,UREK,E385M,V 170 EK,Sibir,22400009,EK,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000054,1009-0007,UREK,E385M,V 170 EK,Sibir,22400130,EK,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000055,1009-0007,CFAC,E398M,MF 314,Vestfrost,0860323448123,E,R134a,,,,,0,0,,,,323,264,2006,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000056,1009-0007,SPR,E3109M,PS40,Bright Light Solar,003013,S,R134a,,,,,35,18,,,,0,24,2003,,3,2,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000057,1009-0008,UREK,E3108M,PR 265 EK,Zero,01392,EK,NH3,,,,,179,37.5,,,,0,32,1998,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000058,1009-0009,SPR,E3109M,PS40,Bright Light Solar,950515,S,R134a,,,,,35,18,,,,0,24,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000059,1009-0010,UREK,E385M,V 170 EK,Sibir,6100104,EK,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000060,1009-0011,UREK,E385M,V 170 EK,Sibir,22400002,EK,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000061,1009-0012,UREK,E385M,V 170 EK,Sibir,22400047,EK,NH3,,,,,170,55,,,,47,36,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000062,1009-0013,UREK,E385M,V 170 EK,Sibir,61000036,EK,NH3,,,,,170,55,,,,47,36,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000063,1009-0014,UREK,E3108M,PR 265 EK,Zero,0320042,EK,NH3,,,,,179,37.5,,,,0,32,1990,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000064,1009-0015,UREK,E385M,V 170 EK,Sibir,64800190,EK,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000065,1009-0016,UREK,E385M,V 170 EK,Sibir,8070002,EK,NH3,,,,,170,55,,,,47,36,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000066,1009-0017,UREK,E385M,V 170 EK,Sibir,61000044,EK,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,-1,0,0,0,0
R-000067,1009-0017,SPR,E3106M,PS65,Bright Light Solar,750216,S,R134a,,,,,66,37.5,,,,24,0,2002,,3,2,,,,0,,,,-1,0,0,0,0,,,0,-1,0,0,,
R-000068,1009-0018,CFEK,E373M,FCW 20 EK,Dometic,9401285,EK,NH3,,,,,0,0,,,,18,14,2010,,2,1,,,,0,,,,0,0,-1,0,0,,,-1,0,0,0,0,0
R-000069,1009-0018,SPR,E3106M,PS65,Bright Light Solar,950196,S,R134a,,,,,66,37.5,,,,24,0,2005,,3,2,,,,0,,,,-1,0,0,0,0,,,0,-1,0,0,,
R-000070,1009-0019,CFEK,E373M,FCW 20 EK,Dometic,9401275,EK,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,0,-1,-1,0,,,0,0,0,0,0,0
R-000071,1009-0020,CFEK,E373M,FCW 20 EK,Dometic,2212097,EK,NH3,,,,,0,0,,,,18,14,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000072,1009-0021,CFEK,E373M,FCW 20 EK,Dometic,9401266,EK,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000073,1009-0022,UREK,E385M,V 170 EK,Sibir,22400094,EK,NH3,,,,,170,55,,,,47,36,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000074,1009-0023,ILR,E357M,MK 144,Vestfrost,20011901996,E,R134a,,,,,94,45,,,,0,0,2005,,1,1,,,,0,,,,0,0,-1,-1,0,,,0,0,0,0,0,0
R-000075,1009-0024,UREK,E3108M,PR 265 EK,Zero,3305,EK,NH3,,,,,179,37.5,,,,0,32,1999,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000076,1009-0025,CRAC,E394M,RCW 50 AC,Dometic,9401226,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000038,1009-0026,CFAC,E397M,MF 214,Vestfrost,20011901978,E,R134a,,,,,0,0,,,,213,192,1998,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000039,1009-0026,CFAC,E999,C320,Defy South Africa,982,E,Unknown,,,,,0,0,,,,308,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000040,1009-0026,SPR,E003001,TCW 2000 DC,Dometic,2205052,S,R134A,,,,,118,76,,,,42,30,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000041,1009-0026,CFAC,E3100M,FCW 200,Dometic,JF2411,E,R134a,,,,,0,0,,,,180,144,2010,,2,2,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000042,1009-0026,CFAC,E398M,MF 314,Vestfrost,20011902004,E,R134a,,,,,0,0,,,,323,264,1998,,3,2,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000043,1009-0026,CFAC,E399M,FCW 300,Dometic,83418979,E,R134a,,,,,0,0,,,,300,264,1999,,2,2,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000044,1009-0026,CFAC,E399M,FCW 300,Dometic,20011901964,E,R134a,,,,,0,0,,,,300,264,1999,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000045,1009-0026,ILR,E3111M,TCW 2000 AC,Dometic,67667,E,R134A,,,,,118,60,,,,42,0,1994,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000046,1009-0026,ILR,E3111M,TCW 2000 AC,Dometic,9461038,E,R134A,,,,,118,60,,,,42,0,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000047,1009-0027,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CP005,E,Unknown,,,,,170,55,,,,0,0,2000,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,2,2
R-000077,1010-0000,UREK,E3108M,PR 265 EK,Zero,KA001,EK,NH3,,,,,179,37.5,,,,0,32,1998,,1,3,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000078,1010-0001,CFAC,E398M,MF 314,Vestfrost,52611872,E,R134a,,,,,0,0,,,,323,264,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000079,1010-0001,ILR,E357M,MK 144,Vestfrost,20011901944,E,R134a,,,,,94,45,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000080,1010-0001,IFAC,E003004,TFW 800,Dometic,20011902049,E,R134A,,,,,0,0,,,,247,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000081,1010-0001,ILR,E362M,TCW 1990,Dometic,20001901938,E,R134a,,,,,66,37.5,,,,17,0,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000082,1010-0001,UREK,E385M,V 170 EK,Sibir,22400069,EK,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000083,1010-0001,UREK,E385M,V 170 EK,Sibir,2240069,EK,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000084,1010-0002,ILR,E003011,MK 204,Vestfrost,76281024,E,R134a,,,,,136,75,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000085,1010-0003,CFEK,E373M,FCW 20 EK,Dometic,2212187,EK,NH3,,,,,0,0,,,,18,14,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000086,1010-0004,UREK,E385M,V 170 EK,Sibir,6480014,EK,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000087,1010-0005,IFEK,E3102M,GR 265 EK,Zero,3347,EK,NH3,,,,,0,0,,,,215,16,2006,,2,1,,,,0,,,,0,-1,0,0,0,,,-1,0,0,0,0,0
R-000088,1010-0006,UREK,E385M,V 170 EK,Sibir,22400025,EK,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000089,1010-0007,ILR,E003011,MK 204,Vestfrost,20011902018,E,R134a,,,,,136,75,,,,0,0,2004,,1,1,,,,0,,,,-1,0,0,-1,0,,,0,0,0,0,0,0
R-000090,1010-0008,CFEK,E373M,FCW 20 EK,Dometic,,EK,NH3,,,,,0,0,,,,18,14,2212145,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000091,1010-0009,CFEK,E373M,FCW 20 EK,Dometic,9601221,EK,NH3,,,,,0,0,,,,18,14,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000092,1010-0010,UREK,E385M,V 170 EK,Sibir,22400164,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,0,0
R-000093,1010-0011,UREK,E385M,V 170 EK,Sibir,9401221,EK,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000094,1010-0012,ILR,E003011,MK 204,Vestfrost,20011902002,E,R134a,,,,,136,75,,,,0,0,2000,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000095,1010-0013,CFEK,E373M,FCW 20 EK,Dometic,9401253,EK,NH3,,,,,0,0,,,,18,14,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000096,1010-0014,CFEK,E373M,FCW 20 EK,Dometic,9431257,EK,NH3,,,,,0,0,,,,18,14,2004,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000097,1010-0015,CFAC,E399M,FCW 300,Dometic,83418941,E,R134a,,,,,0,0,,,,300,264,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000098,1010-0015,SPR,E003001,TCW 2000 DC,Dometic,9431937,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000099,1010-0016,UREK,E385M,V 170 EK,Sibir,002,EK,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000100,1010-0017,CFEK,E373M,FCW 20 EK,Dometic,9461030,EK,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000101,1010-0018,UREK,E385M,V 170 EK,Sibir,50900030,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,-1,0,0,0,,,-1,0,0,0,0,0
R-000102,1010-0019,CFEK,E373M,FCW 20 EK,Dometic,9401301,EK,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000103,1010-0020,UREK,E385M,V 170 EK,Sibir,22400038,EK,NH3,,,,,170,55,,,,47,36,2006,,3,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000104,1010-0021,SPR,E379M,VC-150 F,Dulas,327A50004,S,R134a,,,,,127,85,,,,63,0,2007,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000105,1010-0022,CFEK,E373M,FCW 20 EK,Dometic,9401273,EK,NH3,,,,,0,0,,,,18,14,2010,,3,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000106,1010-0023,IFEK,E3102M,GR 265 EK,Zero,3193,EK,NH3,,,,,0,0,,,,215,16,1995,,3,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000107,1010-0024,CFEK,E373M,FCW 20 EK,Dometic,9401306,EK,NH3,,,,,0,0,,,,18,14,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000291,1011-0000,UREK,E3108M,PR 265 EK,Zero,3234,EK,NH3,,,,,179,37.5,,,,0,32,1995,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,0,0
R-000131,1011-0000,UREK,E385M,V 170 EK,Sibir,72000002,EK,NH3,,,,,170,55,,,,47,36,1995,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,,
R-000132,1011-0000,ILR,E003007,MK304,Vestfrost,20010902648,E,R134A,,,,,218,105,,,,0,0,1998,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000133,1011-0000,CREK,E391M,RCW 50 EK,Dometic,9401262,EK,NH3,,,,,70,24,,,,2.4,0,2010,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000134,1011-0000,ILR,E3111M,TCW 2000 AC,Dometic,9461036,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000135,1011-0001,CREK,E391M,RCW 50 EK,Dometic,9401268,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,6,0
R-000136,1011-0001,UREK,E3108M,PR 265 EK,Zero,3352,EK,NH3,,,,,179,37.5,,,,0,32,2002,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,0,0
